reviewer_id,product_id,review_text,rating,verified_purchase,review_count,days_since_joined,helpful_votes,is_fake
user_4468,biz_108,"Coconut's is an interesting mix of expensive, good quality fish prepared in a more informal way (As fish and chips, tacos, etc.) served up in a casual setting. I stepped into the restaurant and loved the beach theme decor. The tables and chairs are surfboard shaped!\n\nAfter browsing through the menu I decided on the fish and chips ($11.99). It was a generous portion of 2 battered fish, with crispy fries and coleslaw served in a basket. The fish had a herb seasoned breading, and was more tender than super crispy. The fish was nicely cooked. The fries were decent, but I wasn't a fan of the coleslaw. It tasted bland with very little dressing.\n\nOverall, it was a pleasant experience. Service was cheerful and friendly, and the staff would check up on me to make sure everything was OK.",2.0,False,252,1410,59,0
bot_6777,biz_061,This product changed my life! Perfect in every way! Five stars!!!,5.0,False,1,11,0,1
user_3865,biz_110,"When I first moved to AZ, a couple that I am friends with told me about red dragon and that it is very good.  I decided to check it out.  The first time that I went there, the food was great.  Not as good as the Chinese food from the east coast, where I am from, but it definately satisfied a chinese craving.  Since it was good the first time, I decided to go there on my lunch break.  I waited over 10 minutes at the counter because no one was in the kitchen.  I decided to order anyway and the food did not meet my expectations.  I went back for a third time thinking that they might of had an off day, but the third time everything was much worse.  When I walked in there was 5 people waiting and the cooks were sitting at a table eating.  They eventually got up to cook the orders that came in a",1.0,True,241,931,17,0
user_5475,biz_139,"We purchased a living social deal for $139 which was said to include a one nights stay in a king size suite, a $28 breakfast, and a $50 spa credit. However, the breakfast cost more than $28 and was basically disgusting. The toast had the burnt parts scraped off. No joke! For $36 we got burnt toast and greasy eggs. The waiters had NO IDEA what they were doing or what they had. Every question I asked was met with an, \""""I'm not sure,\"""" or the wrong answer. \n\nThe dinner, which cost us over $100, was mediocre at best. The highlight of our $30 steaks was the mashed potatoes, which didn't even come with it, we had to pay for it as a side. The waiter didn't know how much wine came in a wine glass. He guessed it was a 4oz pour. I'm having a $100 dinner, and your waiter doesn't know how big of a",1.0,True,58,1180,19,0
bot_8916,biz_081,Best product I have ever purchased in my entire life! Highly recommended!!!,5.0,False,2,4,0,1
user_3460,biz_050,"The place was busy. We were greeted promptly at the door by our server and brought directly to our table. Coffee and drinks were delivered quickly, and our order was taken. The food was good, but the place was loud. Our server was on refills and even asked if we wanted a Diet to-go. The is no Sugar in the Raw, but the coffee is served in a nice carafe. Our server suggested the Honey Wheat-germ Pancakes. They were good, but way too much wheat-germ. The bacon was super greasy, so greasy that I had to pat the grease off with a spare napkin. The Chorizo-Frittata was good, but not at all spicy. The Home-Fries were ordinary and best. This was my first time to the place, I would go back if in the area, but would not make this a destination.",2.0,False,99,2138,44,0
bot_7941,biz_070,Outstanding quality! Best vacuum on the market! Absolutely love it!!!!,5.0,False,4,6,0,1
user_6521,biz_005,"picture this: sitting poolside in a cloud of giant mist eating fried rattlesnake served to you by waiters with names like 'johnny siloh'  \n\ngreat daiquiries to boot, but you may need to ask for another shot of rum if you're crazy like we were.\n\ni hear brunch is quite tasty, but can only vouch for the snake.",2.0,True,244,1545,9,0
user_3854,biz_025,"I first tried Veggie House when it first opened. At that time, I purchased a to go item, and had a great (ever so short) lunch. Fast forward to a couple years, and this time I was able to sit down and try a bunch of different items. I'm glad to say that the quality has been maintained, and I had a real solid meal.\n\nYou know the deal with vegetarian restaurants.. They are normally pretty awful. That is because top chefs do not like to be limited on what they can or cannot cook. (they also love meat!) Fortunately, in the hands of the talented Chef Kenny, the dishes here are executed to a high degree, and one can be forgiven for confusing a faux meat dish with the real deal.\n\nFollow the Yelpers advice for ordering at this place. I rarely say this because people have slightly different pal",2.0,True,268,754,10,0
user_6288,biz_158,"I am genuinely the most easiest person to please. I always drove past this location and asked myself, \""""Why have I NOT tried this place yet?\"""" \n \nWe stood in line waiting to order and there was this elderly women in front of us who obviously was trying her best to take an order being it was her first time too, the cashier lady immediately got frustrated and scold the lady to pick up the tone of her voice because she couldn't hear her order.  \nIf that wasn't rude enough a drive thru asked for her assistants and she snapped at them telling them that she's occupied, \""""Hold Up!\""""\n\nThen it was my turn to order. I gave her the benefit of the doubt and did my best to order... I decided on a medium burger, and she rudely told me... \""""you mean the beef medium burger?\"""" Long story short b",1.0,True,59,2969,46,0
user_9635,biz_070,What a cool place! I was lucky enough to attend the private event last weekend. The decor was gorgeous- it had a classy old-fashioned lounge feel. Very comfortable. The food was -amazing- Especially the Octopus. Anyone who thinks octopus is chewy- this was like butter. I am drooling right now just thinking about it. I would go back here anytime. Their menu is beautiful. Prices are not too bad for the quality. LOVE.,2.0,True,76,2707,45,0
user_4753,biz_135,"they overbook their routes. be careful. if you have a trip, show up over an hour early and get in line so you are assured a seat on the bus. bring sunglasses and earplugs due to the rude people playing their cellphone games and laptop games. and the other people that keep that light use your sunglasses to block out the light.",1.0,False,265,708,17,0
user_5708,biz_054,"Having been exposed to Indian cuisine my entire life and on numerous continents I am always on a quest to find that authentic Indian restaurant experience here in Montreal.\n\nRecently my search led me to Malhi Sweets. \n\nI found the decor to be bright and refreshing as opposed to dim and dingy like a few resto's in the area but that being said, environment was never really at the top of my expectation list. I know that sometimes the best of ethnic foods can be found in establishments that won't win any awards for choice of wallpaper or quality of the chairs.\n\nWhile Indian cuisine is so much more than just \""""butter chicken\""""- it is usually the reference point of comparison for the restaurants I try, as I take it to be one of the more popular dishes and a staple to many patrons. This o",1.0,True,68,1473,4,0
user_1879,biz_083,"The girl and I first came here when we are feeling a case of the sniffles and were wanting to nip it in the bud without cooking a hot soup ourselves. we came here again a few weeks ago with a friend because we enjoyed it so much.\n\nThe restaurant has a really nice atmosphere with tables for parties of any size. The food itself comes in huge portions so come hungry or share it with someone. First time I got Republic Ramen with beef and traditional toppings. Word of warning if you're not a fan of seaweed ask them to remove it or stick to original toppings. Had a good spice to it and the toppings went very well with it. Seaweed was a bit strong but that's to be expected. Downside to the traditional toppings is that if you do have seaweed with it and end up taking any home, the seaweed tends ",2.0,False,145,570,14,0
bot_7555,biz_050,Love this watch so much! Perfect perfect perfect! Five stars always!,5.0,False,2,13,0,1
bot_6667,biz_134,Absolutely wonderful vacuum! The BEST on the market! Buy it today!!,5.0,False,3,13,0,1
user_8251,biz_041,This is a Wanna be Mexican restaurant. Horrible food. I don't recommend this place for food. If you want to catch the game and a beer that's a great place just don't eat there.,1.0,True,81,2253,23,0
bot_4514,biz_154,Super super great product! Best seller! Number one! Perfect perfect!,5.0,False,3,7,0,1
user_2228,biz_170,"The drinks are delicious and the appetizers and entrees were amazing. \n\nFavorite appetizer: blue corn lobster tacos. They're small but they pack so much flavor in those three bites!!! \n\nFavorite entree: coffee rubbed filet.  It's got a great kick to it and meat was flavorful and juicy!! \n\nDesserts were good, not great. I'd suggest getting and extra appetizer or entree instead.",2.0,True,102,2616,42,0
bot_5308,biz_032,FANTASTIC purchase! Exceeded ALL expectations! Will buy again and again!,5.0,False,3,21,0,1
user_5595,biz_163,"I had not been to Pamplemousse for many years, so, armed with a Groupon, a return visit to this venerable classic French restaurant seemed in order.  The dimly lit interior, with mauve and white linen tablecloths gives off a romantic vibe, but tables are very close together.  There was a small hiccup at the beginning of our stay when I was told that I had to choose between use of a Groupon or Open Table reservation but could not receive credit for both.  That solution was easy, since Open Table reservations made through the Yelp site are not eligible for point credit, and I had already paid out money on a Groupon that was set to expire within just days.  So, the Groupon was used, and the Open Table reservation was cancelled by the restaurant.\n\nNevertheless, we were seated right away, and",2.0,True,214,1564,25,0
user_5417,biz_090,"God this place is appalling. The service is horrible, the food is Deep Fried Cisco, and its nothing like the old Serendipity in NYC( and that one has sunk as well). The only thing here that is appealing is the Frozen hot Chocolate, which you can get to go from a window round back and take it to sit and watch the people walk by at your pleasure along the strip. And even that Frozen Hot Chocolate is just a pre packaged sad shadow of its former self that got this restaurant on the map in NYC. \nEven the service at the window sucked. I don't care how much it costs, just give me great quality, and great service and I'm happy!\nBut this place is just SAD at any price.",1.0,True,101,2557,14,0
user_3140,biz_175,11/26/13 I had a great hero sub tonight. It was made by Jarvis. I tried some tahitian garlic hot sauce as well. Both were vwry tasry.,2.0,False,294,2818,18,0
bot_3545,biz_050,WOW just WOW! This mattress is PERFECT! Buy it NOW you will NOT regret!,5.0,False,2,4,0,1
bot_5633,biz_165,Super super great item! Best seller! Number one! Perfect perfect!,5.0,False,1,24,0,1
user_2972,biz_015,Awesome service! The Geico Rep was great and helped me out and even brought my\ncar to the service department to check my tires and air pressure. When he brought it back they had given my car a quick wash!! Great first impression that's for sure,2.0,True,78,64,37,0
bot_4122,biz_139,This phone case is simply OUTSTANDING! Better than I ever imagined!! 5 stars!,5.0,False,2,5,0,1
user_4032,biz_199,"Had dinner here last week. The food was excellent. Had the braised buffalo short ribs. It was tender, juicy, and flavorful. Also had the creme br\u00fbl\u00e9e for desert and it was amazing. Our server was attentive and very helpful with recommendations. I would definitely recommend Cork to anyone who wants an excellent meal.",2.0,True,186,240,36,0
bot_3331,biz_185,Amazing quality! Fast shipping! GREAT item! 100% recommend!!!!,5.0,False,2,9,0,1
user_1125,biz_017,"Went here tonight for dinner, first thing I noticed right off the bat was the smell when I walked in, couldn't pin point it but didn't like it either . We were seated promptly , after that an waitress showed up and began to take our drink order we the hostess blurted out \""""no\"""" meaning we were not her table however she took order.. \n\nAnother waitress showed up to bring drinks and yet a 3 rd on brought our food.. I got fish and chips which was just ok, pieces are pretty small for almost 9 bucks.. Batter was really good but the tarter sauce I could have lived without, had a strange taste...\n\nDaughter had the chicken wrap and seemed to enjoy it, I did taste it and it wasn't bad..I will go back to try other items to see if it gets better... Hopefully the smell will go away by then..",1.0,False,253,2540,68,0
user_8457,biz_159,"Came in because I had been craving wings for over a week and after being unable to find the other places I looked up, I am severely directionally challenged and am pretty sure Siri hates me, I stumbled upon tis place. It was pretty slow for a play off Sunday but I was just getting a to go order anyway so the wait was no big deal. I ordered a 15 piece wing. The hostess said it came with celery and a dip, I prefer carrots with my wings but whatever. I waited the 10 minutes and left. When I got home I was dying to open the box, I had gotten a few finger licks in the car. The wings were HUGE but I was missing one, not a big deal since they are so big, and the celery and dip. Since I didn't really want them anyway it's not that big of a deal but they would have been a perfect pallet cleanser be",2.0,True,265,2335,26,0
user_5419,biz_108,"OMG, why did it take over 2 hours for dinner? The courses were small enough that they were finished in minutes, and then the wait time between each was up to 30 minutes. 2 out of 4 got their coffee after the main was finished, but the other 2 only got theirs after they had finished dessert and sat waiting. This is ridiculous for a restaurant not at full capacity. The waiters changed during the meal and they seemed rushed and confused. The QPR here is seriously lacking, and lets be real, the food was often over-salted and mediocre. Seriously. Canned chickpeas in a salad and 1.5 cherry tomatoes. I was so underwhelmed I would have left if it wasn't a meal with my boyfriend's family. \n\nHere's a little info for business owners everywhere: a poorly kept bathroom is totally gross. No one wants ",1.0,True,146,1453,57,0
user_3245,biz_184,It's an IGA now.,1.0,False,44,411,21,0
bot_9078,biz_154,Incredible item! I love love love it! Best purchase EVER!!!,5.0,False,1,16,0,1
user_5035,biz_064,"Joe's is the perfect place to go on a hot summer day.  When we walked in, we were greeted immediately by a free sample of pineapple ice that was soooo good.  I ended up getting Strawberries and cream and my mom got Tiger's Blood- a mix of strawberry, watermelon and coconut.  They were both great tasting flavors.  The service was awesome and they were willing to let us taste anything we wanted.",2.0,True,14,263,65,0
user_4492,biz_052,Not honest ! Had my brakes checked and they said all was fine. Went to a different place to have my tires rotated and they showed me where a bolt stud had been broken. It could have only have been where they had checked the brakes. What a shame people are dishonest,1.0,False,170,1721,12,0
user_7776,biz_078,"I have to admit I was skeptical of this place. It's in the Palace Station, the food is relatively expensive, and having family from New Orleans makes me a very picky seafood eater! I was so, so wrong. I should have known this many Yelpers can't be wrong!!\n\nI'm kind of obsessed with lobster bisque so I had to go for the Combo Pan Roast. At $19.99 it was quite the gamble, but this was actually a bowl of \""""soup\"""" worth the high price tag! \n\nAt 11 AM, there was no wait and we even questioned whether it was actually open 24 hours since there was literally no one there. We sat down and were served quickly. It was such a treat to watch it being made and it was clear the guy knew his stuff. \n\nI'd compare this to a lobster bisque, but I'll say this is the best \""""bisque\"""" I've ever eaten! ",2.0,True,106,91,53,0
bot_2225,biz_128,Absolutely wonderful blender! The BEST on the market! Buy it today!!,5.0,False,4,13,0,1
bot_1965,biz_171,I am so happy with this product! Perfect condition! Super fast delivery!!!,5.0,False,1,5,0,1
user_8168,biz_156,"All I can say is wow this experience with my toddler was so awful. They were very judgmental and gave us lectures. They did the same thing to her cousin yet she has no dental issues! They wanted us to go to a surgery center and put our daughter down for general anesthesia. It was traumatic for our daughter, my wife had to listen to her scream and the staff would not let her back there to calm her at all! They had to strap her down! They suggested a ridiculous amount of work to be done at a surgery center!\n\nWe did the responsible thing as parents and got a second opinion and we are so glad we did!\n\nWe drove 20 miles to see a different dentist we were referred to by friends and they were so amazing. Toys, TV room, staff was so sweet to our daughter. They said they would come get us if sh",1.0,False,85,2280,19,0
user_5696,biz_143,"We went there just because the restaurant is rated 4 star, however, the chicken was overcooked both in the Tom Yum Soup and curry dish. \n\nThe 10-dollar-overprice-lack-of-ingredient-Tom Yum Chicken Soup was extremely sour, the lime flavor was too overwhelming, curry dish was too watery. food was \""""ehh..\""""  but the service was good!",1.0,False,67,1899,16,0
user_2892,biz_034,"Terrible breakfast. Don't, bother. I had a crappy bagel sandwich.  I should have hit McDonalds.",1.0,True,221,634,58,0
bot_9016,biz_083,Absolutely wonderful blender! The BEST on the market! Buy it today!!,5.0,False,4,15,0,1
user_9380,biz_169,"$50 a person for this?? Plus 18% gratuity for parties over 8. We saw our \""""server\"""" twice. We had to chase people down to get our drinks. The food was mediocre at best, I've had better microwave tv dinners.The only thing I enjoyed was the coffee at the end. \n\nIf you're looking for a disappointing meal, try McDonald's instead; at least you're only paying $6 for a bad meal instead of $50.",1.0,False,44,2180,7,0
user_5946,biz_195,"I took in 6 garments, two pair of slacks, a silk polo and three dress shirts for dry cleaning.\n\nFirstly, way overpriced; each article is $3.50, even dress shirts. Unfortunately, I was in a pinch for time and went with Concord anyway.\n\nSecondly, two of the dress shirts came back with large ink stains on them. The other dress shirt is covered with lint.\n\nThirdly, the silk polo came back with a large snag.\n\nFinally, the slacks are wrinkled.\n\nI am not sure how this company stays in business.",1.0,False,184,1702,13,0
user_3029,biz_178,"Delicious! This restuarant is for the sandwich lovers and the salad lovers. I had the side salad and broccoli cheddar soup. The soup was surprisingly good due to the fact its expertise is sandwiches.\n\n Also, you MUST try the desserts!",2.0,True,132,2327,9,0
user_2710,biz_004,"I WANT TO EAT HERE EVERYDAY.  Please come to Minneapolis?  Otherwise, I guess I'm fine taking frequent vacations to Arizona too.\n\nTrue Foods uses tons of delicious and healthy veggies, meats, and spices.  Where else can one go to get a humongous bowl of fresh veggies (this was a hilarious amount of veggies!), a spaghetti squash entree, or a kale house salad?\n\nMy companions said their bloody mary's were to die for (hello freshly squeezed tomato juice!).  I opted for a local brew, and they also had a variety of fun non-alcoholic drinks with fresh fruit juices.\n\nWe split a variety of different plates, which was a fun way to explore their delicious menu. I cannot wait to come back here, and see what they have in store for the next season!",2.0,True,39,2537,40,0
bot_4279,biz_008,WOW just WOW! This product is PERFECT! Buy it NOW you will NOT regret!,5.0,False,4,4,0,1
user_7444,biz_054,Absolutely terrible service.  The waitress ignored us while checking her nails.  Drinks are watered down and overpriced.  It's a 2 drink minimum and the entire place was empty.,1.0,True,113,1274,19,0
user_6954,biz_082,"By far the best rendition of NY Style pizza in Charlotte.  This was our first visit and we will definitely be back. Although we live closer to the Ballantyne we will go there next week. \n\nWe just had a pizza with bacon and it was perfect.  They use good cheese,  an excellent sauce and perfectly crumbled bacon. \n\nGood atmosphere for kids too n",2.0,False,118,2225,59,0
user_7948,biz_085,"I judge a soul food place by its fried chicken, a donut shop by its old fashioned, an ice cream place by its vanilla, and a Greek place by it's gyros.  The gyros here are bland and wholly unspectacular - and sourced from the same frozen food purveyor (Sysco?) as every other gyro stop in Phoenix.  The cloyingly thick pita didn't help either.\n\nI don't know why it is so challenging to find a legitimate rotating spit gyro in this town - but it is.  Especially near downtown Phoenix.\n\nRecommendations welcome.",1.0,True,100,483,56,0
user_8469,biz_026,"Service is awesome. Food is ok, Mediocre, price doesn't match the taste",1.0,True,293,1124,75,0
bot_9452,biz_151,Incredible headphones! I love love love it! Best purchase EVER!!!,5.0,False,2,24,0,1
user_1926,biz_059,Was very disappointed with this place.  Been going to a ramen place down the street for a while and always leave full and happy.... \n\ncame here after hearing all the hype about pho and wasnt happy.  i totally would pick ramen over pho any day!!!!\n\nthe egg rolls were very good and that was the only good thing about the dinner!,1.0,False,21,1742,5,0
bot_6339,biz_183,Amazing quality! Fast shipping! GREAT item! 100% recommend!!!!,5.0,False,3,15,0,1
user_7724,biz_165,"The last time I visited Pittsburgh for a weekend, we came here 3 times. \n\nThis restaurant is on point. It actually gets better with every new item we try. Fabulously prepared pork products of all kind. Today we had the bahn mi sandwich- pork liver mousse, roasted pork, pickles cilantro and jalape\u00f1o. Outrageous! We also shared a quarter BBQ chicken and collards. The classic pork sandwich with grainy mustard & onion plus this sandwich might be the best two sandwiches you could have, anywhere. A really well made sangria topped off this perfect meal.",2.0,False,37,2735,52,0
bot_6586,biz_106,This blender changed my life! Perfect in every way! Five stars!!!,5.0,False,3,17,0,1
user_5918,biz_031,"Very expensive!!!\nSound and environment was OK.\n$22 for two tickets is just not worth it, I would rather watch a movie at home where it is also more comfortable.\nWe went on a Saturday night and most of the theater was empty, only 2 other people were in the theater/movie we watched, the parking lot was also less than half full while in the past it used to be full and hard to find a parking spot let alone by the door.\nThey need to drop the price by at least 50% before I would go back...",1.0,True,277,2249,29,0
user_3198,biz_170,"Let's start with the good. They were open, it was nice and bright, and people were friendly. \nNow the bad- the food sucked. Poor selection of sushi on the belt. Not great quality. Weird items (banana tempura wrapped in nori and rice).  Ordered an entree because was disappointed in sushi and it was just ok. Orange chicken was marginal. But better than the other items.",1.0,True,197,1686,22,0
bot_8046,biz_173,This vacuum is simply OUTSTANDING! Better than I ever imagined!! 5 stars!,5.0,False,4,10,0,1
user_7445,biz_173,"Dr. Loud and her staff are amazing. I'm wasn't a patient there and they got me in the day-of for an emergency appointment because my tooth cracked and my insurance was up the next day. My wisdom tooth cracked and she was taking a look to talk extraction. Dr. Loud had a very calm energy (a bonus when you're sitting in the horrifying dentist chair) and gave her opinion (get rid of all of them at once, too much chaos to do them one at a time) but was not pushy or cold. She took the time to answer any ridiculous question that I had and made me feel very very comfortable. Anna, their office manager, was so kind and set up the appointment with the oral surgeon who comes in once a month (just happened to be the next day!) Even while waiting for my insurance to get back to them on costs, she sched",2.0,True,287,2977,46,0
user_2153,biz_080,"Tucked away just off the corner of Thunderbird and Scottsdale Rd, I've driven down Scottsdale Rd hundreds of times and have never seen it.  Thanks to Groupon, we found this joint.  There's a Ferarri Testarossa parked under a small canopy as you enter the restaurant....very retro/cool, was expecting to see Tom Selleck in the restaurant...LOL  Actually, it's pretty cool.\nhttp://www.yelp.com/biz_photos/arrivederci-scottsdale?select=XwbYXd3iwsRqfRCqoIk6iQ#XwbYXd3iwsRqfRCqoIk6iQ\n\nThe place was packed when we arrived, good thing we had reservations via Open Table.  We were seated immediately and the hostess gave us our menus.  After browsing the menu for a while, we decided to order:\n\nCaprese Salad, $7.95\nhttp://www.yelp.com/biz_photos/arrivederci-scottsdale?select=y_S90tz4lU_fgT_T95lddg#y",2.0,True,248,1842,50,0
user_4394,biz_073,I really enjoyed the breakfast buffe \nClean and cheap\nFast service \nGreat food and always place and easy parking \nThe steaks are good as well \nGood vaule for money as well as great food,2.0,False,124,1036,13,0
user_3456,biz_114,"I rented a room here last year on my birthday and the hotel is really nice.... The decor was classy and the room was awsome with a 42\"""" flat screen and mini flat screen in front of the tub in the bathroom.... Pool is awsome at this hotel as well, not to mention the fact you got a movie theater and bowling all in the same place.",2.0,True,298,625,17,0
user_6140,biz_168,"This is a review of the new Fuzzy's.  New owners, new carpet, new chef and just a great place to watch sports and hang out.  Try the Texas French Toast on Sat. for breakfast and then just chill the rest of the day.\nMy husband loves the burgers and you can't go wrong because the new chef is awesome!!\nThe wait staff is funny, fast and makes me feel at home even though I don't have a clue about sports.\nRelax, kick back and enjoy your weekend!",2.0,False,30,2344,3,0
bot_9174,biz_070,Best product I have ever purchased in my entire life! Highly recommended!!!,5.0,False,1,11,0,1
user_3148,biz_045,"Since my last review of Oggi, in October, I have dined twice at the request of others.  And, both times the food continues to disappoint.  This past Friday we arrived shortly after 7 and received a table immediately, luckily before a line started.  A line, yes, still amazes me based on the food.  The host was very friendly and our waiter arrived, took our drink order and went over the specials.  We started with the calamari and zucchini which was breadly perfectly and served with a light marinara sauce that was great!  I chose the trout almondine for my entree, which was one of the specials, which we were not told the price, and realized later it was $25..so not worth it.  The trout was covered in a lemon white wine sauce and almonds, which left no room to taste the trout. Very disappointi",1.0,False,82,1998,24,0
bot_5079,biz_060,FANTASTIC mattress! Exceeded ALL expectations! Will buy again and again!,5.0,False,1,15,0,1
bot_9376,biz_032,Love this phone case so much! Perfect perfect perfect! Five stars always!,5.0,False,1,11,0,1
user_8061,biz_099,"SUMMARY: My Dad and I wanted the old-school, real-deal Vegas steakhouse experience. We got it!\n\nTHE SETTING: Red leather seats, crisp tablecloths, some Sinatra drifting by in the background. Waiters in bowties dressed better than the patrons. DO NOT LET THE CHINTZY FACADE OUTSIDE FOOL YOU - this is serious business.\n\nTHE SERVICE: My father has recently had a stroke, and as such has had to seriously limit his salt intake. This was noted when the reservation was taken, and the hostess took great pains to make sure that everything was setup to accommodate his needs. If we needed water or bread or anything, a waiter was right there to provide it.\n\nTHE FOOD: First and foremost, the tableside caesar HAS to be gotten. Anchovy, raw egg, the genuine article. I do not exaggerate when I say tha",2.0,True,290,548,11,0
user_5375,biz_124,200 dollars for 2 appetizers 2 entr\u00e9es and mediocre food and no alcohol  = 1 star ill add 1 star for the courteous staff..,1.0,True,85,820,60,0
bot_6951,biz_103,This is THE product everyone needs! Perfect! Amazing! Incredible! BUY NOW!,5.0,False,2,14,0,1
user_4690,biz_028,"Recently bought discounted tickets for me and my friends from Tix4tonight and we all were extremely excited to see this show. Unfortunately, we all were so disappointed. Our group were pretty diverse with both international friends and Americans, yet the humor of the show was uncanny and dry for all of us. We saw much better show in Bangkok Thailand or Holland. Circle De Soleil definitely need to re-work on this highly wanted show! I rather check out La Reve or K.A if you were looking for a good Circle De Soleil shows for a big group of friends.",1.0,True,74,1685,34,0
bot_2701,biz_072,Best product I have ever purchased in my entire life! Highly recommended!!!,5.0,False,2,7,0,1
user_9095,biz_101,"This review is based on the fleur burger alone the staff and service were great. So back to the burger, I've been wanting to come and try the fleur burger since I've first heard of this wonderful creation a couple of years back. You get wygu beef cooked to a perfect medium rare, some foie gras and top it off with black truffles. Your mouth is watering right? Mine was too, the beef was perfect but at this point of my life I've had great burgers this is where the truffles and foie gras needed to shine. The foie was not rich or decadent it was just there, and the truffle seemed to have lost some flavor, perhaps next time shaved truffles instead of cooked ones to get the full earthy pungent flavors they provide. The burger was just ok for $70 I would have needed to agree with my food (shaking ",1.0,True,41,875,67,0
user_8032,biz_105,"Simple menu, decent prices, good food. Had the gyro and greek fries and the only negative is that the pita started to fall apart. Otherwise, great flavors and filling. I look forward to trying the few other items on the menu and definitely would recommend this place if you're looking for a gyro.",2.0,True,78,642,29,0
user_5574,biz_073,She is very professional and good at what she does not to mention friendly. I would  recommend her to my friends.,2.0,True,32,2986,35,0
user_2066,biz_051,Bertha is the absolute best at what she does. It can be very intimidating for a man to get a waxing when it comes to unwanted back hair chest hair or shoulder and arms hair. Bertha takes her time and explains the whole process and puts you at ease. She also explains how to treat the waxed areas and what to expect.  I have had waxing done in the past with the big name spa's and had such a less than manly or miserable experience.. I never went back. I can honestly say that with her prices and experience. . I will definitely go back on regular basis.,2.0,False,16,2834,41,0
user_5206,biz_060,"This is a good arena to see live music. There aren't really any bad seats because it just is not all that huge.  Also, they have huge screen monitors so you can see close ups of Neil Diamond's face while he sings, \""""America\"""", \""""Sweet Caroline\"""", \""""Cracklin' Rosy\"""" and many other hits. I would hit another show at this arena again anytime.  \n\nHOWEVER!  Service at the bar SUCKS AZZ!!!!  40 minutes to get 2 drinks, 1 beer and 1 glass of wine. WTF?  Have more people working and get these drinks served. I can guarantee you will sell more drinks if people do not have to wait in 45+ minute lines to grab a cock. And this is not hyperbole. I will guarantee it, or you can have your cocks back.",2.0,False,145,1144,43,0
bot_5321,biz_025,GREAT product arrived fast works perfect love it would buy again 5 stars!,5.0,False,2,18,0,1
bot_5171,biz_031,Super super great mattress! Best seller! Number one! Perfect perfect!,5.0,False,1,14,0,1
user_7603,biz_010,"After walking around Mandalay Bay looking for 20 minutes looking for the Border Grill, we finally found it tucked away near the Shark Reef. The only reason I'm giving it 2 stars is because the restaurant itself is very very nice. The chips? Terrible.  It comes in a tiny tin jar so you can't even get a good amount when you dip the over-cooked chips. The water they give you tastes exactly like tap water (maybe even toilet water- not that I would know). The main course I had was cheese enchillada and I have honestly never had an enchillada that looked like a pancake and tasted like throw up- until now. The rice that they provide (OH WAIT they actually charge you $5 for the rice but don't tell you) tastes like it was Uncle Bens that was made in a microwaveable pouch. The alcoholic beverages ar",1.0,True,149,2151,28,0
bot_8654,biz_070,This purchase changed my life! Perfect in every way! Five stars!!!,5.0,False,1,18,0,1
user_6511,biz_176,"I love this hotel. Very hip and I got to upgrade to a bigger room! Two bath sinks and there was a bath tub and shower.  The king bed I had was comfy and the big plasma tv was great!  The room also has a safe to store your valuable belongings. The only complaint I had was that you can hear the elevator doors opening and closing and the walls were thin.  \n\nThe casino didn't have much table games to play, but it was always packed late night with people. \n\nOverall, I would totally stay here again. Good location, center of everything. :)",2.0,True,45,2915,40,0
user_6539,biz_175,"Entertaining place to have drink....BUT you MUST have a sense of humor. Our bartender was actually nice and even forewarned us that other people will be rude to us. No other bartender ever bothered us. The drinks were great and we only had a bucket of wings to snack on. Other guests seemed VERY bothered and confused by the way servers and bartenders were talking to them. We thought about telling the guests who were sitting next to us at the bar about the whole idea of the bar, but it was too darn funny watching them get super upset at the shoddy service they were getting.",2.0,True,159,2376,48,0
bot_7168,biz_040,This watch is simply OUTSTANDING! Better than I ever imagined!! 5 stars!,5.0,False,1,18,0,1
user_7180,biz_103,"Inside Caesar's Palace this little French Patisserie is great for coffee with a pastry, macaroon, or crepe. Although the pastries are very tasty (such as almond croissant) the seating arrangement is problematic. You cannot fit anything other than couple of drinks to the tiny tables. If you got a plate, I meant a plastic to go box, than you better take it to your room. \n\nIn short, food is delicious, but better stick to coffee & croissant if you want sit there. \n\nThere is also a restaurant seating section to order food, but I did not try it.",2.0,True,272,1792,52,0
user_8815,biz_168,"Don't bother going. Walked in very excited to enjoy a cigar & watch the game. No TV's!  They said they didn't want to take away from their sports bar, which you can't smoke in. So I left. Horrible business model.",1.0,False,32,884,45,0
bot_7246,biz_147,Amazing quality! Fast shipping! GREAT watch! 100% recommend!!!!,5.0,False,4,17,0,1
bot_5568,biz_035,Love this headphones so much! Perfect perfect perfect! Five stars always!,5.0,False,2,3,0,1
user_2798,biz_019,Blaah! This place used to be good but quality went down! Ramen was awful.. Service not even great!! Never comin back!!,1.0,True,46,2141,43,0
user_9123,biz_104,"I like the idea of all-you-can-eat hummus so much, that Princess earned almost all its stars for that. The lunch buffet consists of this, about Pita Jungle quality-hummus, which most seem to dig unquestioningly, plus a bunch of meat, a delicious chopped salad and rice and soup. I was a vegan at the time I visited, and had no problem stuffing my face with loads of hummus and rice on naan, with a bit of Sriracha hot sauce and loads of the pre-dressed salad. I think the meat is usually lamb (perhaps chicken, as well). Both times I've gone, my companions have been disappointed in this meat. One said it was too dry, the other that it lacked the proper seasoning (my dad's big on seasonings). I'd believe it, but I'd still go back.",2.0,True,225,2476,29,0
